Date;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2020-03-08T00:00:00.0/2020-03-08T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-08T01:00:00.0/2020-03-08T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-08T02:00:00.0/2020-03-08T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-08T03:00:00.0/2020-03-08T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-08T04:00:00.0/2020-03-08T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-08T05:00:00.0/2020-03-08T06:00:00.0;73.7896;32.3935;15.9849;16.4086;172.2486;7.5373;0.0000;7.5373;0.0000;0.8333
2020-03-08T06:00:00.0/2020-03-08T07:00:00.0;301.7619;184.6760;129.6234;55.0526;578.0386;65.6819;0.0382;65.6437;0.1318;1.0000
2020-03-08T07:00:00.0/2020-03-08T08:00:00.0;509.4030;355.3797;279.2864;76.0933;754.4192;146.3721;2.1247;144.2474;6.1353;1.0000
2020-03-08T08:00:00.0/2020-03-08T09:00:00.0;676.6916;499.8028;411.0111;88.7917;838.7040;83.9163;0.0237;83.8926;0.0454;1.0000
2020-03-08T09:00:00.0/2020-03-08T10:00:00.0;792.2401;601.4429;504.9024;96.5404;880.8452;143.9651;0.0362;143.9289;0.0629;1.0000
2020-03-08T10:00:00.0/2020-03-08T11:00:00.0;848.1886;651.0575;550.3890;100.6685;897.0901;189.9031;0.2952;189.6080;0.4790;1.0000
2020-03-08T11:00:00.0/2020-03-08T12:00:00.0;840.7410;644.2417;542.7787;101.4630;892.4586;161.6549;0.1336;161.5213;0.2195;1.0000
2020-03-08T12:00:00.0/2020-03-08T13:00:00.0;770.4248;581.6264;483.4792;98.1472;867.1478;192.3259;9.2801;183.0458;17.4041;1.0000
2020-03-08T13:00:00.0/2020-03-08T14:00:00.0;642.0546;468.5953;378.6444;89.9509;813.7949;300.6308;51.0117;249.6192;112.1503;1.0000
2020-03-08T14:00:00.0/2020-03-08T15:00:00.0;464.4037;315.8105;240.2816;75.5288;710.1640;231.7076;55.1654;176.5422;170.8771;1.0000
2020-03-08T15:00:00.0/2020-03-08T16:00:00.0;249.6054;143.5585;93.7817;49.7768;495.5270;129.8674;64.2201;65.6473;367.1499;0.9083
2020-03-08T16:00:00.0/2020-03-08T17:00:00.0;36.9299;14.1074;5.5802;8.5272;81.9337;14.1074;5.5802;8.5272;81.9337;0.7167
2020-03-08T17:00:00.0/2020-03-08T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-08T18:00:00.0/2020-03-08T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-08T19:00:00.0/2020-03-08T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-08T20:00:00.0/2020-03-08T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-08T21:00:00.0/2020-03-08T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-08T22:00:00.0/2020-03-08T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-08T23:00:00.0/2020-03-09T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-09T00:00:00.0/2020-03-09T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-09T01:00:00.0/2020-03-09T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-09T02:00:00.0/2020-03-09T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-09T03:00:00.0/2020-03-09T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-09T04:00:00.0/2020-03-09T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-09T05:00:00.0/2020-03-09T06:00:00.0;80.1231;34.4684;15.5740;18.8944;159.6535;34.4684;15.5740;18.8944;159.6535;0.8167
2020-03-09T06:00:00.0/2020-03-09T07:00:00.0;309.6399;187.9529;125.9195;62.0335;546.1418;187.9529;125.9195;62.0335;546.1418;1.0000
2020-03-09T07:00:00.0/2020-03-09T08:00:00.0;517.1442;360.6602;275.0194;85.6408;731.0704;360.6602;275.0194;85.6408;731.0704;1.0000
2020-03-09T08:00:00.0/2020-03-09T09:00:00.0;684.2399;507.2908;408.2169;99.0738;823.2621;507.2908;408.2169;99.0738;823.2621;1.0000
2020-03-09T09:00:00.0/2020-03-09T10:00:00.0;799.5527;609.9539;502.4108;107.5431;868.0467;609.9539;502.4108;107.5431;868.0467;1.0000
2020-03-09T10:00:00.0/2020-03-09T11:00:00.0;855.2388;659.1702;546.2194;112.9508;882.5047;659.1702;546.2194;112.9508;882.5047;1.0000
2020-03-09T11:00:00.0/2020-03-09T12:00:00.0;847.5206;651.3751;536.8952;114.4799;875.2581;651.3751;536.8952;114.4799;875.2581;1.0000
2020-03-09T12:00:00.0/2020-03-09T13:00:00.0;776.9442;588.2541;478.9025;109.3515;851.3533;588.2541;478.9025;109.3515;851.3533;1.0000
2020-03-09T13:00:00.0/2020-03-09T14:00:00.0;648.3422;475.2978;378.0067;97.2911;804.2565;475.2978;378.0067;97.2911;804.2565;1.0000
2020-03-09T14:00:00.0/2020-03-09T15:00:00.0;470.5042;322.2253;242.6953;79.5300;707.9672;322.2253;242.6953;79.5300;707.9672;1.0000
2020-03-09T15:00:00.0/2020-03-09T16:00:00.0;255.5763;148.2609;95.8803;52.3806;494.6359;148.2609;95.8803;52.3806;494.6359;0.9083
2020-03-09T16:00:00.0/2020-03-09T17:00:00.0;40.2535;15.4974;5.9693;9.5281;84.2914;15.4974;5.9693;9.5281;84.2914;0.7083
2020-03-09T17:00:00.0/2020-03-09T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-09T18:00:00.0/2020-03-09T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-09T19:00:00.0/2020-03-09T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-09T20:00:00.0/2020-03-09T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-09T21:00:00.0/2020-03-09T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-09T22:00:00.0/2020-03-09T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-09T23:00:00.0/2020-03-10T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-10T00:00:00.0/2020-03-10T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-10T01:00:00.0/2020-03-10T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-10T02:00:00.0/2020-03-10T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-10T03:00:00.0/2020-03-10T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-10T04:00:00.0/2020-03-10T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-10T05:00:00.0/2020-03-10T06:00:00.0;86.7378;37.1005;15.9974;21.1031;156.9708;37.1005;15.9974;21.1031;156.9708;0.9250
2020-03-10T06:00:00.0/2020-03-10T07:00:00.0;317.5320;190.5696;123.6288;66.9408;522.8813;190.5696;123.6288;66.9408;522.8813;1.0000
2020-03-10T07:00:00.0/2020-03-10T08:00:00.0;524.8854;361.1971;268.1953;93.0019;702.0618;361.1971;268.1953;93.0019;702.0618;1.0000
2020-03-10T08:00:00.0/2020-03-10T09:00:00.0;691.7750;505.5672;397.0156;108.5516;791.5502;505.5672;397.0156;108.5516;791.5502;1.0000
2020-03-10T09:00:00.0/2020-03-10T10:00:00.0;806.8406;607.1425;490.3130;116.8294;838.9849;607.1425;490.3130;116.8294;838.9849;1.0000
2020-03-10T10:00:00.0/2020-03-10T11:00:00.0;862.2557;656.6252;537.1071;119.5182;860.2581;656.6252;537.1071;119.5182;860.2581;1.0000
2020-03-10T11:00:00.0/2020-03-10T12:00:00.0;854.2612;649.5274;531.4808;118.0466;859.1703;649.5274;531.4808;118.0466;859.1703;1.0000
2020-03-10T12:00:00.0/2020-03-10T13:00:00.0;783.4222;586.9906;474.6347;112.3559;836.3052;586.9906;474.6347;112.3559;836.3052;1.0000
2020-03-10T13:00:00.0/2020-03-10T14:00:00.0;654.5900;474.4360;372.5914;101.8446;784.6387;464.1729;354.0970;110.0758;746.3235;1.0000
2020-03-10T14:00:00.0/2020-03-10T15:00:00.0;476.5698;322.1363;237.3150;84.8214;682.7860;322.1363;237.3150;84.8214;682.7860;1.0000
2020-03-10T15:00:00.0/2020-03-10T16:00:00.0;261.5206;150.1073;93.9455;56.1618;474.2371;150.1073;93.9455;56.1618;474.2371;0.9083
2020-03-10T16:00:00.0/2020-03-10T17:00:00.0;43.6955;16.8852;6.2244;10.6608;83.6076;16.8852;6.2244;10.6608;83.6076;0.7000
2020-03-10T17:00:00.0/2020-03-10T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-10T18:00:00.0/2020-03-10T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-10T19:00:00.0/2020-03-10T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-10T20:00:00.0/2020-03-10T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-10T21:00:00.0/2020-03-10T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-10T22:00:00.0/2020-03-10T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-10T23:00:00.0/2020-03-11T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-11T00:00:00.0/2020-03-11T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-11T01:00:00.0/2020-03-11T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-11T02:00:00.0/2020-03-11T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-11T03:00:00.0/2020-03-11T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-11T04:00:00.0/2020-03-11T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-11T05:00:00.0/2020-03-11T06:00:00.0;93.6332;41.6955;21.1440;20.5515;202.0353;30.1942;0.3796;29.8147;6.1232;0.9083
2020-03-11T06:00:00.0/2020-03-11T07:00:00.0;325.4343;197.0639;139.3153;57.7486;577.8490;125.4953;4.4806;121.0147;18.1084;1.0000
2020-03-11T07:00:00.0/2020-03-11T08:00:00.0;532.6229;363.2718;285.2701;78.0017;736.2408;276.4884;145.5801;130.9083;347.4178;1.0000
2020-03-11T08:00:00.0/2020-03-11T09:00:00.0;699.2935;503.1096;412.2548;90.8548;812.8793;175.3738;25.7567;149.6170;55.7417;1.0000
2020-03-11T09:00:00.0/2020-03-11T10:00:00.0;814.1010;602.0914;505.4005;96.6909;856.6325;279.6273;16.5892;263.0381;28.3798;1.0000
2020-03-11T10:00:00.0/2020-03-11T11:00:00.0;869.2366;651.2162;554.7817;96.4345;880.9603;281.2080;14.7702;266.4378;23.4989;1.0000
2020-03-11T11:00:00.0/2020-03-11T12:00:00.0;860.9604;645.2983;552.1746;93.1237;885.2408;283.2316;13.2932;269.9384;21.4529;1.0000
2020-03-11T12:00:00.0/2020-03-11T13:00:00.0;789.8573;584.1088;495.3600;88.7487;865.2632;263.5359;10.8090;252.7269;18.8392;1.0000
2020-03-11T13:00:00.0/2020-03-11T14:00:00.0;660.7967;472.9973;390.4084;82.5888;814.1161;182.2904;14.3584;167.9320;32.7751;1.0000
2020-03-11T14:00:00.0/2020-03-11T15:00:00.0;482.5997;323.2465;252.2029;71.0436;716.7242;184.9030;24.0123;160.8907;67.0426;1.0000
2020-03-11T15:00:00.0/2020-03-11T16:00:00.0;267.4378;153.9890;104.8817;49.1073;521.0958;69.6512;10.8143;58.8369;52.5678;0.9083
2020-03-11T16:00:00.0/2020-03-11T17:00:00.0;47.3181;18.7328;8.1703;10.5625;106.9822;10.0645;0.0109;10.0536;0.1427;0.6833
2020-03-11T17:00:00.0/2020-03-11T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-11T18:00:00.0/2020-03-11T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-11T19:00:00.0/2020-03-11T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-11T20:00:00.0/2020-03-11T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-11T21:00:00.0/2020-03-11T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-11T22:00:00.0/2020-03-11T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-11T23:00:00.0/2020-03-12T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-12T00:00:00.0/2020-03-12T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-12T01:00:00.0/2020-03-12T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-12T02:00:00.0/2020-03-12T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-12T03:00:00.0/2020-03-12T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-12T04:00:00.0/2020-03-12T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-12T05:00:00.0/2020-03-12T06:00:00.0;100.8088;47.6350;25.9154;21.7196;239.3985;47.6350;25.9154;21.7196;239.3985;0.8917
2020-03-12T06:00:00.0/2020-03-12T07:00:00.0;333.3429;211.4824;157.3079;54.1745;638.0705;211.4824;157.3079;54.1745;638.0705;1.0000
2020-03-12T07:00:00.0/2020-03-12T08:00:00.0;540.3531;383.2607;314.9787;68.2820;801.0325;383.2607;314.9787;68.2820;801.0325;1.0000
2020-03-12T08:00:00.0/2020-03-12T09:00:00.0;706.7922;527.5240;452.8398;74.6843;882.9616;527.5240;452.8398;74.6843;882.9616;1.0000
2020-03-12T09:00:00.0/2020-03-12T10:00:00.0;821.3308;628.4631;549.2823;79.1809;922.4724;628.4631;549.2823;79.1809;922.4724;1.0000
2020-03-12T10:00:00.0/2020-03-12T11:00:00.0;876.1788;677.3195;593.9822;83.3373;935.2659;677.3195;593.9822;83.3373;935.2659;1.0000
2020-03-12T11:00:00.0/2020-03-12T12:00:00.0;867.6162;670.3231;585.3129;85.0102;930.6469;670.3231;585.3129;85.0102;930.6469;1.0000
2020-03-12T12:00:00.0/2020-03-12T13:00:00.0;796.2477;607.4796;523.8740;83.6055;907.2813;607.4796;523.8740;83.6055;907.2813;1.0000
2020-03-12T13:00:00.0/2020-03-12T14:00:00.0;666.9611;494.0275;415.5306;78.4969;858.1775;494.0275;415.5306;78.4969;858.1775;1.0000
2020-03-12T14:00:00.0/2020-03-12T15:00:00.0;488.5932;340.6153;272.2522;68.3631;764.3113;340.6153;272.2522;68.3631;764.3113;1.0000
2020-03-12T15:00:00.0/2020-03-12T16:00:00.0;273.3274;165.1745;116.0687;49.1057;565.1331;165.1745;116.0687;49.1057;565.1331;0.9083
2020-03-12T16:00:00.0/2020-03-12T17:00:00.0;51.0233;21.4407;9.8424;11.5983;124.5044;21.4407;9.8424;11.5983;124.5044;0.6750
2020-03-12T17:00:00.0/2020-03-12T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-12T18:00:00.0/2020-03-12T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-12T19:00:00.0/2020-03-12T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-12T20:00:00.0/2020-03-12T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-12T21:00:00.0/2020-03-12T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-12T22:00:00.0/2020-03-12T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-12T23:00:00.0/2020-03-13T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-13T00:00:00.0/2020-03-13T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-13T01:00:00.0/2020-03-13T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-13T02:00:00.0/2020-03-13T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-13T03:00:00.0/2020-03-13T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-13T04:00:00.0/2020-03-13T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-13T05:00:00.0/2020-03-13T06:00:00.0;108.2633;44.8008;16.8176;27.9832;145.4277;18.0273;0.0003;18.0270;0.0049;0.8750
2020-03-13T06:00:00.0/2020-03-13T07:00:00.0;341.2539;196.9865;116.3140;80.6725;457.6535;59.5759;26.7462;32.8297;112.1615;1.0000
2020-03-13T07:00:00.0/2020-03-13T08:00:00.0;548.0723;362.8442;248.3634;114.4809;621.6293;35.4601;0.0000;35.4601;0.0000;1.0000
2020-03-13T08:00:00.0/2020-03-13T09:00:00.0;714.2675;503.1823;365.8798;137.3024;705.3785;78.3874;0.0018;78.3856;0.0034;1.0000
2020-03-13T09:00:00.0/2020-03-13T10:00:00.0;828.5271;605.5217;461.2502;144.2715;767.0871;103.9173;0.0347;103.8827;0.0596;1.0000
2020-03-13T10:00:00.0/2020-03-13T11:00:00.0;883.0800;660.5878;524.6493;135.9385;819.1249;112.2260;0.0501;112.1759;0.0777;1.0000
2020-03-13T11:00:00.0/2020-03-13T12:00:00.0;874.2267;659.9229;537.5183;122.4046;847.8578;81.4344;0.0204;81.4139;0.0317;1.0000
2020-03-13T12:00:00.0/2020-03-13T13:00:00.0;802.5920;601.7497;491.3403;110.4094;843.8116;78.9918;0.0000;78.9917;0.0001;1.0000
2020-03-13T13:00:00.0/2020-03-13T14:00:00.0;673.0820;491.2382;392.2192;99.0190;802.3159;53.6285;0.0000;53.6285;0.0000;1.0000
2020-03-13T14:00:00.0/2020-03-13T15:00:00.0;494.5493;340.4492;258.4209;82.0282;716.4192;32.4121;0.0000;32.4121;0.0000;1.0000
2020-03-13T15:00:00.0/2020-03-13T16:00:00.0;279.1886;167.3415;111.4899;55.8516;531.9671;40.3457;0.0000;40.3457;0.0000;1.0000
2020-03-13T16:00:00.0/2020-03-13T17:00:00.0;54.8980;23.1539;10.0587;13.0952;122.9935;8.4210;0.0000;8.4210;0.0000;0.6917
2020-03-13T17:00:00.0/2020-03-13T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-13T18:00:00.0/2020-03-13T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-13T19:00:00.0/2020-03-13T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-13T20:00:00.0/2020-03-13T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-13T21:00:00.0/2020-03-13T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-13T22:00:00.0/2020-03-13T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-13T23:00:00.0/2020-03-14T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-14T00:00:00.0/2020-03-14T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-14T01:00:00.0/2020-03-14T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-14T02:00:00.0/2020-03-14T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-14T03:00:00.0/2020-03-14T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-14T04:00:00.0/2020-03-14T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-14T05:00:00.0/2020-03-14T06:00:00.0;115.9952;63.0926;42.5887;20.5039;387.2941;61.8827;40.6068;21.2760;374.2724;0.8583
2020-03-14T06:00:00.0/2020-03-14T07:00:00.0;349.1636;239.3572;193.3252;46.0321;753.4812;238.7878;192.3573;46.4304;748.1524;1.0000
2020-03-14T07:00:00.0/2020-03-14T08:00:00.0;555.7770;414.5088;354.6267;59.8821;877.1219;414.5088;354.6267;59.8821;877.1219;1.0000
2020-03-14T08:00:00.0/2020-03-14T09:00:00.0;721.7164;559.3489;490.1765;69.1723;935.3954;526.6769;407.5663;119.1106;786.8098;1.0000
2020-03-14T09:00:00.0/2020-03-14T10:00:00.0;835.6870;659.4092;583.6358;75.7734;962.3692;571.4181;334.6615;236.7566;549.3902;1.0000
2020-03-14T10:00:00.0/2020-03-14T11:00:00.0;889.9377;706.2252;625.9143;80.3108;969.2838;689.4368;584.8661;104.5706;905.1338;1.0000
2020-03-14T11:00:00.0/2020-03-14T12:00:00.0;880.7898;696.1451;613.4529;82.6922;959.7584;585.8233;338.1371;247.6862;527.0222;1.0000
2020-03-14T12:00:00.0/2020-03-14T13:00:00.0;808.8885;630.6373;548.7935;81.8439;934.6131;424.7751;109.1472;315.6279;185.1003;1.0000
2020-03-14T13:00:00.0/2020-03-14T14:00:00.0;679.1584;514.9440;437.9270;77.0170;887.3521;361.0889;159.8472;201.2417;338.9062;1.0000
2020-03-14T14:00:00.0/2020-03-14T15:00:00.0;500.4673;358.4397;290.9871;67.4526;797.1199;279.0131;141.2160;137.7971;372.4099;1.0000
2020-03-14T15:00:00.0/2020-03-14T16:00:00.0;285.0210;179.0401;129.9103;49.1298;609.5570;152.7427;80.8029;71.9398;408.9904;1.0000
2020-03-14T16:00:00.0/2020-03-14T17:00:00.0;58.8613;26.3387;13.4008;12.9379;160.3907;26.3387;13.4008;12.9379;160.3907;0.6833
2020-03-14T17:00:00.0/2020-03-14T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-14T18:00:00.0/2020-03-14T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-14T19:00:00.0/2020-03-14T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-14T20:00:00.0/2020-03-14T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-14T21:00:00.0/2020-03-14T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-14T22:00:00.0/2020-03-14T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-14T23:00:00.0/2020-03-15T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-15T00:00:00.0/2020-03-15T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-15T01:00:00.0/2020-03-15T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-15T02:00:00.0/2020-03-15T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-15T03:00:00.0/2020-03-15T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-15T04:00:00.0/2020-03-15T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-03-15T05:00:00.0/2020-03-15T06:00:00.0;124.0027;68.4581;43.8690;24.5891;377.1523;68.4581;43.8690;24.5891;377.1523;0.8417
